Customer ID,Event,Journey Date,Country,Device Type,Customer Segment,Acquisition Channel,Churn Risk Category,Revenue,D1 Retained,D7 Retained,Funnel Stage,Funnel Stage Order
5582,add_to_cart,2024-02-06,US,Desktop,Medium,Organic,Medium,0,1,1,Intent,3
5582,checkout_start,2024-01-21,US,Desktop,Medium,Organic,Medium,0,1,1,Checkout,4
5582,checkout_complete,2024-02-18,US,Desktop,Medium,Organic,Medium,101,1,1,Purchase,5
5673,page_view,2024-02-04,AU,Desktop,High,Paid,High,0,1,1,Awareness,1
5673,product_view,2024-02-14,AU,Desktop,High,Paid,High,0,1,1,Consideration,2
5673,add_to_cart,2024-02-24,AU,Desktop,High,Paid,High,0,1,1,Intent,3
5673,checkout_start,2024-01-09,AU,Desktop,High,Paid,High,0,1,1,Checkout,4
5673,checkout_complete,2024-01-30,AU,Desktop,High,Paid,High,201,1,1,Purchase,5
5527,page_view,2024-01-11,CA,Mobile,Medium,Paid,Medium,0,1,1,Awareness,1
5527,product_view,2024-02-17,CA,Mobile,Medium,Paid,Medium,0,1,1,Consideration,2
5527,add_to_cart,2024-02-01,CA,Mobile,Medium,Paid,Medium,0,1,1,Intent,3
5527,checkout_start,2024-02-27,CA,Mobile,Medium,Paid,Medium,0,1,1,Checkout,4
5527,checkout_complete,2024-02-23,CA,Mobile,Medium,Paid,Medium,96,1,1,Purchase,5
5196,page_view,2024-01-01,CA,Mobile,Low,Paid,Low,0,1,1,Awareness,1
5196,product_view,2024-01-01,CA,Mobile,Low,Paid,Low,0,1,1,Consideration,2
5196,add_to_cart,2024-02-16,CA,Mobile,Low,Paid,Low,0,1,1,Intent,3
5196,checkout_start,2024-01-20,CA,Mobile,Low,Paid,Low,0,1,1,Checkout,4
5196,checkout_complete,2024-01-29,CA,Mobile,Low,Paid,Low,38,1,1,Purchase,5
5713,page_view,2024-02-07,CA,Mobile,Medium,Organic,Low,0,1,1,Awareness,1
5713,product_view,2024-01-05,CA,Mobile,Medium,Organic,Low,0,1,1,Consideration,2
5713,add_to_cart,2024-01-08,CA,Mobile,Medium,Organic,Low,0,1,1,Intent,3
5713,checkout_start,2024-02-03,CA,Mobile,Medium,Organic,Low,0,1,1,Checkout,4
5713,checkout_complete,2024-02-21,CA,Mobile,Medium,Organic,Low,87,1,1,Purchase,5
5689,page_view,2024-02-28,CA,Desktop,Medium,Paid,Low,0,1,1,Awareness,1
5689,product_view,2024-01-03,CA,Desktop,Medium,Paid,Low,0,1,1,Consideration,2
5689,add_to_cart,2024-01-11,CA,Desktop,Medium,Paid,Low,0,1,1,Intent,3
5689,checkout_start,2024-02-14,CA,Desktop,Medium,Paid,Low,0,1,1,Checkout,4
5689,checkout_complete,2024-01-26,CA,Desktop,Medium,Paid,Low,43,1,1,Purchase,5
5060,page_view,2024-02-22,AU,Mobile,High,Organic,Low,0,1,1,Awareness,1
5060,product_view,2024-01-30,AU,Mobile,High,Organic,Low,0,1,1,Consideration,2
5060,add_to_cart,2024-02-11,AU,Mobile,High,Organic,Low,0,1,1,Intent,3
5060,checkout_start,2024-02-06,AU,Mobile,High,Organic,Low,0,1,1,Checkout,4
5060,checkout_complete,2024-02-06,AU,Mobile,High,Organic,Low,201,1,1,Purchase,5
5576,page_view,2024-02-28,CA,Mobile,Low,Organic,High,0,1,1,Awareness,1
5576,product_view,2024-02-16,CA,Mobile,Low,Organic,High,0,1,1,Consideration,2
5576,add_to_cart,2024-02-21,CA,Mobile,Low,Organic,High,0,1,1,Intent,3
5576,checkout_start,2024-01-17,CA,Mobile,Low,Organic,High,0,1,1,Checkout,4
5576,checkout_complete,2024-01-04,CA,Mobile,Low,Organic,High,41,1,1,Purchase,5
5631,page_view,2024-02-11,US,Mobile,Low,Paid,High,0,1,1,Awareness,1
5631,product_view,2024-02-03,US,Mobile,Low,Paid,High,0,1,1,Consideration,2
5631,add_to_cart,2024-02-01,US,Mobile,Low,Paid,High,0,1,1,Intent,3
5631,checkout_start,2024-02-14,US,Mobile,Low,Paid,High,0,1,1,Checkout,4
5631,checkout_complete,2024-02-27,US,Mobile,Low,Paid,High,70,1,1,Purchase,5
5431,page_view,2024-01-24,AU,Mobile,High,Organic,High,0,1,1,Awareness,1
5431,product_view,2024-02-04,AU,Mobile,High,Organic,High,0,1,1,Consideration,2
5431,add_to_cart,2024-01-13,AU,Mobile,High,Organic,High,0,1,1,Intent,3
5431,checkout_start,2024-02-16,AU,Mobile,High,Organic,High,0,1,1,Checkout,4
5431,checkout_complete,2024-01-11,AU,Mobile,High,Organic,High,177,1,1,Purchase,5
5603,page_view,2024-02-06,CA,Desktop,High,Paid,Medium,0,1,1,Awareness,1
5603,product_view,2024-02-08,CA,Desktop,High,Paid,Medium,0,1,1,Consideration,2
5603,add_to_cart,2024-01-21,CA,Desktop,High,Paid,Medium,0,1,1,Intent,3
5603,checkout_start,2024-01-08,CA,Desktop,High,Paid,Medium,0,1,1,Checkout,4
5603,checkout_complete,2024-01-05,CA,Desktop,High,Paid,Medium,107,1,1,Purchase,5
5442,page_view,2024-02-16,CA,Mobile,Medium,Paid,Medium,0,1,1,Awareness,1
5442,product_view,2024-01-12,CA,Mobile,Medium,Paid,Medium,0,1,1,Consideration,2
5442,add_to_cart,2024-02-23,CA,Mobile,Medium,Paid,Medium,0,1,1,Intent,3
5442,checkout_start,2024-01-21,CA,Mobile,Medium,Paid,Medium,0,1,1,Checkout,4
5442,checkout_complete,2024-02-08,CA,Mobile,Medium,Paid,Medium,50,1,1,Purchase,5
5436,page_view,2024-01-26,AU,Mobile,High,Paid,Low,0,0,0,Awareness,1
5436,product_view,2024-02-17,AU,Mobile,High,Paid,Low,0,0,0,Consideration,2
5436,add_to_cart,2024-02-13,AU,Mobile,High,Paid,Low,0,0,0,Intent,3
5436,checkout_start,2024-02-13,AU,Mobile,High,Paid,Low,0,0,0,Checkout,4
5436,checkout_complete,2024-02-01,AU,Mobile,High,Paid,Low,131,0,0,Purchase,5
5247,page_view,2024-01-11,AU,Mobile,Medium,Organic,Low,0,1,1,Awareness,1
5247,product_view,2024-02-26,AU,Mobile,Medium,Organic,Low,0,1,1,Consideration,2
5247,add_to_cart,2024-02-20,AU,Mobile,Medium,Organic,Low,0,1,1,Intent,3
5247,checkout_start,2024-02-19,AU,Mobile,Medium,Organic,Low,0,1,1,Checkout,4
5247,checkout_complete,2024-02-20,AU,Mobile,Medium,Organic,Low,120,1,1,Purchase,5
5586,page_view,2024-02-17,AU,Desktop,Low,Paid,High,0,1,0,Awareness,1
5586,product_view,2024-01-09,AU,Desktop,Low,Paid,High,0,1,0,Consideration,2
5586,add_to_cart,2024-01-08,AU,Desktop,Low,Paid,High,0,1,0,Intent,3
5586,checkout_start,2024-02-21,AU,Desktop,Low,Paid,High,0,1,0,Checkout,4
5586,checkout_complete,2024-01-17,AU,Desktop,Low,Paid,High,64,1,0,Purchase,5
5569,page_view,2024-02-15,AU,Mobile,Medium,Organic,High,0,1,1,Awareness,1
5569,product_view,2024-01-31,AU,Mobile,Medium,Organic,High,0,1,1,Consideration,2
5569,add_to_cart,2024-02-24,AU,Mobile,Medium,Organic,High,0,1,1,Intent,3
5569,checkout_start,2024-01-16,AU,Mobile,Medium,Organic,High,0,1,1,Checkout,4
5569,checkout_complete,2024-01-22,AU,Mobile,Medium,Organic,High,135,1,1,Purchase,5
5090,page_view,2024-02-10,UK,Mobile,Medium,Paid,Medium,0,1,0,Awareness,1
5090,product_view,2024-01-24,UK,Mobile,Medium,Paid,Medium,0,1,0,Consideration,2
5090,add_to_cart,2024-02-04,UK,Mobile,Medium,Paid,Medium,0,1,0,Intent,3
5090,checkout_start,2024-02-25,UK,Mobile,Medium,Paid,Medium,0,1,0,Checkout,4
5090,checkout_complete,2024-02-26,UK,Mobile,Medium,Paid,Medium,69,1,0,Purchase,5
5650,page_view,2024-01-01,UK,Desktop,Low,Referral,High,0,1,1,Awareness,1
5650,product_view,2024-02-05,UK,Desktop,Low,Referral,High,0,1,1,Consideration,2
5650,add_to_cart,2024-01-25,UK,Desktop,Low,Referral,High,0,1,1,Intent,3
5650,checkout_start,2024-02-06,UK,Desktop,Low,Referral,High,0,1,1,Checkout,4
5650,checkout_complete,2024-01-15,UK,Desktop,Low,Referral,High,20,1,1,Purchase,5
5181,page_view,2024-02-09,US,Desktop,High,Paid,High,0,0,0,Awareness,1
5181,product_view,2024-01-23,US,Desktop,High,Paid,High,0,0,0,Consideration,2
5181,add_to_cart,2024-01-09,US,Desktop,High,Paid,High,0,0,0,Intent,3
5181,checkout_start,2024-02-03,US,Desktop,High,Paid,High,0,0,0,Checkout,4
5181,checkout_complete,2024-01-04,US,Desktop,High,Paid,High,207,0,0,Purchase,5
5790,page_view,2024-02-14,CA,Mobile,Medium,Organic,Medium,0,1,0,Awareness,1
5790,product_view,2024-01-19,CA,Mobile,Medium,Organic,Medium,0,1,0,Consideration,2
5790,add_to_cart,2024-02-28,CA,Mobile,Medium,Organic,Medium,0,1,0,Intent,3
5790,checkout_start,2024-02-07,CA,Mobile,Medium,Organic,Medium,0,1,0,Checkout,4
5790,checkout_complete,2024-01-02,CA,Mobile,Medium,Organic,Medium,55,1,0,Purchase,5
5554,page_view,2024-02-25,UK,Mobile,High,Paid,Medium,0,1,0,Awareness,1
5554,product_view,2024-02-16,UK,Mobile,High,Paid,Medium,0,1,0,Consideration,2
5554,add_to_cart,2024-01-31,UK,Mobile,High,Paid,Medium,0,1,0,Intent,3
5554,checkout_start,2024-02-29,UK,Mobile,High,Paid,Medium,0,1,0,Checkout,4
5554,checkout_complete,2024-02-08,UK,Mobile,High,Paid,Medium,113,1,0,Purchase,5
5290,page_view,2024-01-01,AU,Mobile,Medium,Organic,High,0,1,0,Awareness,1
5290,product_view,2024-01-17,AU,Mobile,Medium,Organic,High,0,1,0,Consideration,2
5290,add_to_cart,2024-02-10,AU,Mobile,Medium,Organic,High,0,1,0,Intent,3
5290,checkout_start,2024-01-30,AU,Mobile,Medium,Organic,High,0,1,0,Checkout,4
5158,page_view,2024-02-01,US,Mobile,Low,Paid,High,0,1,0,Awareness,1
5158,product_view,2024-01-10,US,Mobile,Low,Paid,High,0,1,0,Consideration,2
5158,add_to_cart,2024-01-10,US,Mobile,Low,Paid,High,0,1,0,Intent,3
5158,checkout_start,2024-02-05,US,Mobile,Low,Paid,High,0,1,0,Checkout,4
5069,page_view,2024-01-15,AU,Mobile,Medium,Organic,Medium,0,1,1,Awareness,1
5069,product_view,2024-01-22,AU,Mobile,Medium,Organic,Medium,0,1,1,Consideration,2
5069,add_to_cart,2024-01-30,AU,Mobile,Medium,Organic,Medium,0,1,1,Intent,3
5069,checkout_start,2024-01-04,AU,Mobile,Medium,Organic,Medium,0,1,1,Checkout,4
5517,page_view,2024-01-11,UK,Mobile,High,Paid,Low,0,0,0,Awareness,1
5517,product_view,2024-02-10,UK,Mobile,High,Paid,Low,0,0,0,Consideration,2
5517,add_to_cart,2024-01-12,UK,Mobile,High,Paid,Low,0,0,0,Intent,3
5517,checkout_start,2024-02-18,UK,Mobile,High,Paid,Low,0,0,0,Checkout,4
5131,page_view,2024-01-24,UK,Desktop,Medium,Organic,Medium,0,1,0,Awareness,1
5131,product_view,2024-02-19,UK,Desktop,Medium,Organic,Medium,0,1,0,Consideration,2
5131,add_to_cart,2024-01-08,UK,Desktop,Medium,Organic,Medium,0,1,0,Intent,3
5131,checkout_start,2024-02-10,UK,Desktop,Medium,Organic,Medium,0,1,0,Checkout,4
5044,page_view,2024-01-27,AU,Mobile,Medium,Referral,Low,0,1,1,Awareness,1
5044,product_view,2024-02-03,AU,Mobile,Medium,Referral,Low,0,1,1,Consideration,2
5044,add_to_cart,2024-02-13,AU,Mobile,Medium,Referral,Low,0,1,1,Intent,3
5044,checkout_start,2024-01-04,AU,Mobile,Medium,Referral,Low,0,1,1,Checkout,4
5070,page_view,2024-01-17,US,Mobile,Low,Referral,Low,0,0,0,Awareness,1
5070,product_view,2024-02-27,US,Mobile,Low,Referral,Low,0,0,0,Consideration,2
5070,add_to_cart,2024-01-23,US,Mobile,Low,Referral,Low,0,0,0,Intent,3
5070,checkout_start,2024-01-26,US,Mobile,Low,Referral,Low,0,0,0,Checkout,4
5691,page_view,2024-01-13,US,Desktop,Medium,Referral,Low,0,1,0,Awareness,1
5691,product_view,2024-02-06,US,Desktop,Medium,Referral,Low,0,1,0,Consideration,2
5691,add_to_cart,2024-02-02,US,Desktop,Medium,Referral,Low,0,1,0,Intent,3
5691,checkout_start,2024-01-24,US,Desktop,Medium,Referral,Low,0,1,0,Checkout,4
5355,page_view,2024-02-06,CA,Tablet,Low,Referral,Low,0,1,0,Awareness,1
5355,product_view,2024-02-11,CA,Tablet,Low,Referral,Low,0,1,0,Consideration,2
5355,add_to_cart,2024-01-17,CA,Tablet,Low,Referral,Low,0,1,0,Intent,3
5355,checkout_start,2024-02-06,CA,Tablet,Low,Referral,Low,0,1,0,Checkout,4
5444,page_view,2024-02-13,AU,Mobile,Medium,Organic,Medium,0,1,1,Awareness,1
5444,product_view,2024-02-10,AU,Mobile,Medium,Organic,Medium,0,1,1,Consideration,2
5444,add_to_cart,2024-02-29,AU,Mobile,Medium,Organic,Medium,0,1,1,Intent,3
5444,checkout_start,2024-01-07,AU,Mobile,Medium,Organic,Medium,0,1,1,Checkout,4
5761,page_view,2024-02-23,US,Mobile,Low,Paid,Medium,0,1,0,Awareness,1
5761,product_view,2024-02-25,US,Mobile,Low,Paid,Medium,0,1,0,Consideration,2
5761,add_to_cart,2024-01-22,US,Mobile,Low,Paid,Medium,0,1,0,Intent,3
5761,checkout_start,2024-02-02,US,Mobile,Low,Paid,Medium,0,1,0,Checkout,4
5135,page_view,2024-01-28,US,Mobile,Low,Paid,Low,0,1,0,Awareness,1
5135,product_view,2024-01-06,US,Mobile,Low,Paid,Low,0,1,0,Consideration,2
5135,add_to_cart,2024-02-13,US,Mobile,Low,Paid,Low,0,1,0,Intent,3
5135,checkout_start,2024-02-13,US,Mobile,Low,Paid,Low,0,1,0,Checkout,4
5082,page_view,2024-02-18,UK,Mobile,Medium,Paid,Low,0,1,0,Awareness,1
5082,product_view,2024-02-23,UK,Mobile,Medium,Paid,Low,0,1,0,Consideration,2
5082,add_to_cart,2024-02-23,UK,Mobile,Medium,Paid,Low,0,1,0,Intent,3
5082,checkout_start,2024-01-10,UK,Mobile,Medium,Paid,Low,0,1,0,Checkout,4
5165,page_view,2024-02-05,UK,Mobile,Medium,Organic,Low,0,1,1,Awareness,1
5165,product_view,2024-01-14,UK,Mobile,Medium,Organic,Low,0,1,1,Consideration,2
5165,add_to_cart,2024-01-10,UK,Mobile,Medium,Organic,Low,0,1,1,Intent,3
5165,checkout_start,2024-02-04,UK,Mobile,Medium,Organic,Low,0,1,1,Checkout,4
5164,page_view,2024-02-27,US,Tablet,Medium,Paid,Low,0,1,0,Awareness,1
5164,product_view,2024-02-29,US,Tablet,Medium,Paid,Low,0,1,0,Consideration,2
5164,add_to_cart,2024-01-26,US,Tablet,Medium,Paid,Low,0,1,0,Intent,3
5164,checkout_start,2024-02-07,US,Tablet,Medium,Paid,Low,0,1,0,Checkout,4
5028,page_view,2024-02-22,AU,Desktop,Low,Paid,Medium,0,0,1,Awareness,1
5028,product_view,2024-02-11,AU,Desktop,Low,Paid,Medium,0,0,1,Consideration,2
5028,add_to_cart,2024-02-28,AU,Desktop,Low,Paid,Medium,0,0,1,Intent,3
5028,checkout_start,2024-02-16,AU,Desktop,Low,Paid,Medium,0,0,1,Checkout,4
5448,page_view,2024-01-07,UK,Mobile,Low,Organic,Low,0,1,0,Awareness,1
5448,product_view,2024-02-21,UK,Mobile,Low,Organic,Low,0,1,0,Consideration,2
5448,add_to_cart,2024-02-26,UK,Mobile,Low,Organic,Low,0,1,0,Intent,3
5448,checkout_start,2024-01-12,UK,Mobile,Low,Organic,Low,0,1,0,Checkout,4
5193,page_view,2024-01-08,AU,Mobile,High,Organic,High,0,1,0,Awareness,1
5193,product_view,2024-02-02,AU,Mobile,High,Organic,High,0,1,0,Consideration,2
5193,add_to_cart,2024-01-23,AU,Mobile,High,Organic,High,0,1,0,Intent,3
5193,checkout_start,2024-01-25,AU,Mobile,High,Organic,High,0,1,0,Checkout,4
5239,page_view,2024-01-28,CA,Mobile,High,Organic,Low,0,1,1,Awareness,1
5239,product_view,2024-01-13,CA,Mobile,High,Organic,Low,0,1,1,Consideration,2
5239,add_to_cart,2024-01-15,CA,Mobile,High,Organic,Low,0,1,1,Intent,3
5239,checkout_start,2024-02-29,CA,Mobile,High,Organic,Low,0,1,1,Checkout,4
5724,page_view,2024-01-11,UK,Tablet,Medium,Organic,Low,0,1,0,Awareness,1
5724,product_view,2024-01-15,UK,Tablet,Medium,Organic,Low,0,1,0,Consideration,2
5724,add_to_cart,2024-02-01,UK,Tablet,Medium,Organic,Low,0,1,0,Intent,3
5724,checkout_start,2024-01-28,UK,Tablet,Medium,Organic,Low,0,1,0,Checkout,4
5730,page_view,2024-02-14,UK,Mobile,Low,Organic,Low,0,1,0,Awareness,1
5730,product_view,2024-01-19,UK,Mobile,Low,Organic,Low,0,1,0,Consideration,2
5730,add_to_cart,2024-01-11,UK,Mobile,Low,Organic,Low,0,1,0,Intent,3
5730,checkout_start,2024-01-13,UK,Mobile,Low,Organic,Low,0,1,0,Checkout,4
5136,page_view,2024-02-07,CA,Mobile,Low,Paid,Medium,0,0,0,Awareness,1
5136,product_view,2024-01-24,CA,Mobile,Low,Paid,Medium,0,0,0,Consideration,2
5136,add_to_cart,2024-02-23,CA,Mobile,Low,Paid,Medium,0,0,0,Intent,3
5136,checkout_start,2024-02-29,CA,Mobile,Low,Paid,Medium,0,0,0,Checkout,4
5664,page_view,2024-01-11,UK,Mobile,Medium,Organic,Low,0,1,0,Awareness,1
5664,product_view,2024-02-25,UK,Mobile,Medium,Organic,Low,0,1,0,Consideration,2
5664,add_to_cart,2024-02-23,UK,Mobile,Medium,Organic,Low,0,1,0,Intent,3
5664,checkout_start,2024-02-02,UK,Mobile,Medium,Organic,Low,0,1,0,Checkout,4
5311,page_view,2024-01-22,CA,Mobile,Low,Paid,High,0,0,0,Awareness,1
5311,product_view,2024-01-18,CA,Mobile,Low,Paid,High,0,0,0,Consideration,2
5311,add_to_cart,2024-01-14,CA,Mobile,Low,Paid,High,0,0,0,Intent,3
5311,checkout_start,2024-01-10,CA,Mobile,Low,Paid,High,0,0,0,Checkout,4
5140,page_view,2024-02-02,CA,Mobile,High,Paid,Medium,0,1,1,Awareness,1
5140,product_view,2024-01-17,CA,Mobile,High,Paid,Medium,0,1,1,Consideration,2
5140,add_to_cart,2024-02-17,CA,Mobile,High,Paid,Medium,0,1,1,Intent,3
5140,checkout_start,2024-01-11,CA,Mobile,High,Paid,Medium,0,1,1,Checkout,4
5473,page_view,2024-02-25,AU,Desktop,Low,Referral,Low,0,1,0,Awareness,1
5473,product_view,2024-02-28,AU,Desktop,Low,Referral,Low,0,1,0,Consideration,2
5473,add_to_cart,2024-01-26,AU,Desktop,Low,Referral,Low,0,1,0,Intent,3
5473,checkout_start,2024-02-26,AU,Desktop,Low,Referral,Low,0,1,0,Checkout,4
5006,page_view,2024-01-04,UK,Mobile,High,Paid,Low,0,1,0,Awareness,1
5006,product_view,2024-02-13,UK,Mobile,High,Paid,Low,0,1,0,Consideration,2
5006,add_to_cart,2024-02-20,UK,Mobile,High,Paid,Low,0,1,0,Intent,3
5006,checkout_start,2024-01-29,UK,Mobile,High,Paid,Low,0,1,0,Checkout,4
5728,page_view,2024-02-11,CA,Mobile,Low,Referral,High,0,0,1,Awareness,1
5728,product_view,2024-01-08,CA,Mobile,Low,Referral,High,0,0,1,Consideration,2
5728,add_to_cart,2024-01-30,CA,Mobile,Low,Referral,High,0,0,1,Intent,3
5728,checkout_start,2024-02-01,CA,Mobile,Low,Referral,High,0,0,1,Checkout,4
5755,page_view,2024-01-22,CA,Desktop,Medium,Organic,Low,0,1,0,Awareness,1
5755,product_view,2024-02-13,CA,Desktop,Medium,Organic,Low,0,1,0,Consideration,2
5755,add_to_cart,2024-01-09,CA,Desktop,Medium,Organic,Low,0,1,0,Intent,3
5755,checkout_start,2024-02-06,CA,Desktop,Medium,Organic,Low,0,1,0,Checkout,4
5073,page_view,2024-02-09,AU,Mobile,High,Organic,High,0,1,0,Awareness,1
5073,product_view,2024-01-02,AU,Mobile,High,Organic,High,0,1,0,Consideration,2
5073,add_to_cart,2024-02-24,AU,Mobile,High,Organic,High,0,1,0,Intent,3
5073,checkout_start,2024-01-08,AU,Mobile,High,Organic,High,0,1,0,Checkout,4
5559,page_view,2024-01-09,CA,Mobile,Low,Organic,Medium,0,1,1,Awareness,1
5559,product_view,2024-02-23,CA,Mobile,Low,Organic,Medium,0,1,1,Consideration,2
5559,add_to_cart,2024-02-25,CA,Mobile,Low,Organic,Medium,0,1,1,Intent,3
5559,checkout_start,2024-02-24,CA,Mobile,Low,Organic,Medium,0,1,1,Checkout,4
5299,page_view,2024-01-30,AU,Mobile,Low,Referral,Medium,0,1,1,Awareness,1
5299,product_view,2024-02-04,AU,Mobile,Low,Referral,Medium,0,1,1,Consideration,2
5299,add_to_cart,2024-02-04,AU,Mobile,Low,Referral,Medium,0,1,1,Intent,3
5299,checkout_start,2024-02-18,AU,Mobile,Low,Referral,Medium,0,1,1,Checkout,4
5145,page_view,2024-01-04,US,Desktop,Medium,Organic,Low,0,1,1,Awareness,1
5145,product_view,2024-01-01,US,Desktop,Medium,Organic,Low,0,1,1,Consideration,2
5145,add_to_cart,2024-02-19,US,Desktop,Medium,Organic,Low,0,1,1,Intent,3
5145,checkout_start,2024-01-01,US,Desktop,Medium,Organic,Low,0,1,1,Checkout,4
5292,page_view,2024-01-01,AU,Mobile,High,Referral,High,0,0,1,Awareness,1
5292,product_view,2024-01-17,AU,Mobile,High,Referral,High,0,0,1,Consideration,2
5292,add_to_cart,2024-01-22,AU,Mobile,High,Referral,High,0,0,1,Intent,3
5292,checkout_start,2024-02-03,AU,Mobile,High,Referral,High,0,0,1,Checkout,4
5234,page_view,2024-01-26,AU,Mobile,Medium,Organic,Medium,0,1,0,Awareness,1
5234,product_view,2024-02-20,AU,Mobile,Medium,Organic,Medium,0,1,0,Consideration,2
5234,add_to_cart,2024-01-19,AU,Mobile,Medium,Organic,Medium,0,1,0,Intent,3
5234,checkout_start,2024-02-14,AU,Mobile,Medium,Organic,Medium,0,1,0,Checkout,4
5220,page_view,2024-01-20,CA,Desktop,Medium,Referral,Medium,0,0,0,Awareness,1
5220,product_view,2024-01-15,CA,Desktop,Medium,Referral,Medium,0,0,0,Consideration,2
5220,add_to_cart,2024-02-19,CA,Desktop,Medium,Referral,Medium,0,0,0,Intent,3
5220,checkout_start,2024-02-21,CA,Desktop,Medium,Referral,Medium,0,0,0,Checkout,4
5450,page_view,2024-01-04,AU,Mobile,High,Organic,High,0,1,1,Awareness,1
5450,product_view,2024-02-27,AU,Mobile,High,Organic,High,0,1,1,Consideration,2
5450,add_to_cart,2024-01-15,AU,Mobile,High,Organic,High,0,1,1,Intent,3
5450,checkout_start,2024-02-04,AU,Mobile,High,Organic,High,0,1,1,Checkout,4
5380,page_view,2024-01-24,AU,Desktop,Medium,Paid,Low,0,1,0,Awareness,1
5380,product_view,2024-02-11,AU,Desktop,Medium,Paid,Low,0,1,0,Consideration,2
5380,add_to_cart,2024-01-04,AU,Desktop,Medium,Paid,Low,0,1,0,Intent,3
5380,checkout_start,2024-01-03,AU,Desktop,Medium,Paid,Low,0,1,0,Checkout,4
5132,page_view,2024-02-10,US,Mobile,Medium,Paid,Medium,0,1,1,Awareness,1
5132,product_view,2024-02-26,US,Mobile,Medium,Paid,Medium,0,1,1,Consideration,2
5132,add_to_cart,2024-02-26,US,Mobile,Medium,Paid,Medium,0,1,1,Intent,3
5132,checkout_start,2024-02-29,US,Mobile,Medium,Paid,Medium,0,1,1,Checkout,4
5375,page_view,2024-02-20,UK,Mobile,Medium,Organic,Low,0,1,1,Awareness,1
5375,product_view,2024-01-22,UK,Mobile,Medium,Organic,Low,0,1,1,Consideration,2
5375,add_to_cart,2024-02-16,UK,Mobile,Medium,Organic,Low,0,1,1,Intent,3
5375,checkout_start,2024-01-04,UK,Mobile,Medium,Organic,Low,0,1,1,Checkout,4
5404,page_view,2024-01-30,CA,Desktop,Low,Organic,Medium,0,0,0,Awareness,1
5404,product_view,2024-02-06,CA,Desktop,Low,Organic,Medium,0,0,0,Consideration,2
5404,add_to_cart,2024-01-25,CA,Desktop,Low,Organic,Medium,0,0,0,Intent,3
5404,checkout_start,2024-02-17,CA,Desktop,Low,Organic,Medium,0,0,0,Checkout,4
5522,page_view,2024-01-22,UK,Mobile,Low,Organic,High,0,1,1,Awareness,1
5522,product_view,2024-01-21,UK,Mobile,Low,Organic,High,0,1,1,Consideration,2
5522,add_to_cart,2024-02-23,UK,Mobile,Low,Organic,High,0,1,1,Intent,3
5522,checkout_start,2024-01-21,UK,Mobile,Low,Organic,High,0,1,1,Checkout,4
5749,page_view,2024-01-09,CA,Mobile,High,Organic,Medium,0,1,0,Awareness,1
5749,product_view,2024-01-17,CA,Mobile,High,Organic,Medium,0,1,0,Consideration,2
5749,add_to_cart,2024-01-11,CA,Mobile,High,Organic,Medium,0,1,0,Intent,3
5749,checkout_start,2024-02-01,CA,Mobile,High,Organic,Medium,0,1,0,Checkout,4
5426,page_view,2024-02-18,AU,Tablet,High,Organic,Medium,0,1,0,Awareness,1
5426,product_view,2024-01-01,AU,Tablet,High,Organic,Medium,0,1,0,Consideration,2
5426,add_to_cart,2024-01-25,AU,Tablet,High,Organic,Medium,0,1,0,Intent,3
5426,checkout_start,2024-02-20,AU,Tablet,High,Organic,Medium,0,1,0,Checkout,4
5041,page_view,2024-02-16,AU,Mobile,Medium,Referral,Low,0,1,0,Awareness,1
5041,product_view,2024-01-23,AU,Mobile,Medium,Referral,Low,0,1,0,Consideration,2
5041,add_to_cart,2024-02-27,AU,Mobile,Medium,Referral,Low,0,1,0,Intent,3
5041,checkout_start,2024-02-08,AU,Mobile,Medium,Referral,Low,0,1,0,Checkout,4
5495,page_view,2024-02-21,UK,Desktop,Low,Organic,Low,0,1,1,Awareness,1
5495,product_view,2024-02-22,UK,Desktop,Low,Organic,Low,0,1,1,Consideration,2
5495,add_to_cart,2024-01-03,UK,Desktop,Low,Organic,Low,0,1,1,Intent,3
5495,checkout_start,2024-01-17,UK,Desktop,Low,Organic,Low,0,1,1,Checkout,4
5108,page_view,2024-02-05,CA,Mobile,Low,Paid,Medium,0,1,0,Awareness,1
5108,product_view,2024-02-01,CA,Mobile,Low,Paid,Medium,0,1,0,Consideration,2
5108,add_to_cart,2024-02-01,CA,Mobile,Low,Paid,Medium,0,1,0,Intent,3
5108,checkout_start,2024-01-04,CA,Mobile,Low,Paid,Medium,0,1,0,Checkout,4
5344,page_view,2024-02-24,AU,Mobile,Medium,Organic,High,0,1,0,Awareness,1
5344,product_view,2024-01-04,AU,Mobile,Medium,Organic,High,0,1,0,Consideration,2
5344,add_to_cart,2024-01-24,AU,Mobile,Medium,Organic,High,0,1,0,Intent,3
5344,checkout_start,2024-02-28,AU,Mobile,Medium,Organic,High,0,1,0,Checkout,4
5056,page_view,2024-01-06,US,Tablet,Medium,Paid,Low,0,1,0,Awareness,1
5056,product_view,2024-02-09,US,Tablet,Medium,Paid,Low,0,1,0,Consideration,2
5056,add_to_cart,2024-01-13,US,Tablet,Medium,Paid,Low,0,1,0,Intent,3
5056,checkout_start,2024-02-17,US,Tablet,Medium,Paid,Low,0,1,0,Checkout,4
5259,page_view,2024-02-13,AU,Mobile,Low,Paid,High,0,0,0,Awareness,1
5259,product_view,2024-01-23,AU,Mobile,Low,Paid,High,0,0,0,Consideration,2
